stay_date,room_type,revenue,room_nights,available_room_nights,month,year,month_number,season,day_type
2024-08-07,Family Room,0.000000,0,1,2024-08,2024,8,High,Weekday
2024-08-07,Superior Double,56.180000,1,1,2024-08,2024,8,High,Weekday
2024-08-08,Standard Double,42.860000,1,1,2024-08,2024,8,High,Weekday
2024-08-08,Twin Room,43.900000,1,1,2024-08,2024,8,High,Weekday
2024-08-08,Family Room,51.800000,1,1,2024-08,2024,8,High,Weekday
2024-08-08,Superior Double,53.180000,1,1,2024-08,2024,8,High,Weekday
2024-08-09,Standard Double,46.590000,1,1,2024-08,2024,8,High,Weekend
2024-08-09,Twin Room,43.900000,1,1,2024-08,2024,8,High,Weekend
2024-08-09,Family Room,51.800000,1,1,2024-08,2024,8,High,Weekend
2024-08-09,Superior Double,53.180000,1,1,2024-08,2024,8,High,Weekend
2024-08-10,Standard Double,46.590000,1,1,2024-08,2024,8,High,Weekend
2024-08-10,Twin Room,48.610000,1,1,2024-08,2024,8,High,Weekend
2024-08-10,Family Room,51.800000,1,1,2024-08,2024,8,High,Weekend
2024-08-10,Superior Double,53.180000,1,1,2024-08,2024,8,High,Weekend
2024-08-11,Standard Double,46.590000,1,1,2024-08,2024,8,High,Weekday
2024-08-11,Twin Room,48.610000,1,1,2024-08,2024,8,High,Weekday
2024-08-11,Family Room,0.000000,0,1,2024-08,2024,8,High,Weekday
2024-08-11,Superior Double,53.180000,1,1,2024-08,2024,8,High,Weekday
2024-08-12,Standard Double,45.650000,1,1,2024-08,2024,8,High,Weekday
2024-08-12,Twin Room,46.300000,1,1,2024-08,2024,8,High,Weekday
2024-08-12,Family Room,0.000000,0,1,2024-08,2024,8,High,Weekday
2024-08-12,Superior Double,53.180000,1,1,2024-08,2024,8,High,Weekday
2024-08-13,Standard Double,45.650000,1,1,2024-08,2024,8,High,Weekday
2024-08-13,Twin Room,46.300000,1,1,2024-08,2024,8,High,Weekday
2024-08-13,Family Room,49.920000,1,1,2024-08,2024,8,High,Weekday
2024-08-13,Superior Double,0.000000,0,1,2024-08,2024,8,High,Weekday
2024-08-14,Standard Double,45.650000,1,1,2024-08,2024,8,High,Weekday
2024-08-14,Twin Room,46.300000,1,1,2024-08,2024,8,High,Weekday
2024-08-14,Family Room,49.920000,1,1,2024-08,2024,8,High,Weekday
2024-08-14,Superior Double,0.000000,0,1,2024-08,2024,8,High,Weekday
2024-08-15,Standard Double,45.650000,1,1,2024-08,2024,8,High,Weekday
2024-08-15,Twin Room,46.300000,1,1,2024-08,2024,8,High,Weekday
2024-08-15,Family Room,49.920000,1,1,2024-08,2024,8,High,Weekday
2024-08-15,Superior Double,0.000000,0,1,2024-08,2024,8,High,Weekday
2024-08-16,Standard Double,47.280000,1,1,2024-08,2024,8,High,Weekend
2024-08-16,Twin Room,46.300000,1,1,2024-08,2024,8,High,Weekend
2024-08-16,Family Room,55.950000,1,1,2024-08,2024,8,High,Weekend
2024-08-16,Superior Double,58.050000,1,1,2024-08,2024,8,High,Weekend
2024-08-17,Standard Double,47.280000,1,1,2024-08,2024,8,High,Weekend
2024-08-17,Twin Room,0.000000,0,1,2024-08,2024,8,High,Weekend
2024-08-17,Family Room,55.950000,1,1,2024-08,2024,8,High,Weekend
2024-08-17,Superior Double,58.050000,1,1,2024-08,2024,8,High,Weekend
2024-08-18,Standard Double,0.000000,0,1,2024-08,2024,8,High,Weekday
2024-08-18,Twin Room,0.000000,0,1,2024-08,2024,8,High,Weekday
2024-08-18,Family Room,55.950000,1,1,2024-08,2024,8,High,Weekday
2024-08-18,Superior Double,58.050000,1,1,2024-08,2024,8,High,Weekday
2024-08-19,Standard Double,0.000000,0,1,2024-08,2024,8,High,Weekday
2024-08-19,Twin Room,0.000000,0,1,2024-08,2024,8,High,Weekday
2024-08-19,Family Room,55.950000,1,1,2024-08,2024,8,High,Weekday
2024-08-19,Superior Double,58.050000,1,1,2024-08,2024,8,High,Weekday
2024-08-20,Standard Double,43.880000,1,1,2024-08,2024,8,High,Weekday
2024-08-20,Twin Room,0.000000,0,1,2024-08,2024,8,High,Weekday
2024-08-20,Family Room,0.000000,0,1,2024-08,2024,8,High,Weekday
2024-08-20,Superior Double,0.000000,0,1,2024-08,2024,8,High,Weekday
2024-08-21,Standard Double,43.880000,1,1,2024-08,2024,8,High,Weekday
2024-08-21,Twin Room,44.860000,1,1,2024-08,2024,8,High,Weekday
2024-08-21,Family Room,0.000000,0,1,2024-08,2024,8,High,Weekday
2024-08-21,Superior Double,0.000000,0,1,2024-08,2024,8,High,Weekday
2024-08-22,Standard Double,43.880000,1,1,2024-08,2024,8,High,Weekday
2024-08-22,Twin Room,44.860000,1,1,2024-08,2024,8,High,Weekday
2024-08-22,Family Room,46.320000,1,1,2024-08,2024,8,High,Weekday
2024-08-22,Superior Double,0.000000,0,1,2024-08,2024,8,High,Weekday
2024-08-23,Standard Double,43.880000,1,1,2024-08,2024,8,High,Weekend
2024-08-23,Twin Room,44.860000,1,1,2024-08,2024,8,High,Weekend
2024-08-23,Family Room,46.320000,1,1,2024-08,2024,8,High,Weekend
2024-08-23,Superior Double,0.000000,0,1,2024-08,2024,8,High,Weekend
2024-08-24,Standard Double,49.360000,1,1,2024-08,2024,8,High,Weekend
2024-08-24,Twin Room,49.490000,1,1,2024-08,2024,8,High,Weekend
2024-08-24,Family Room,46.320000,1,1,2024-08,2024,8,High,Weekend
2024-08-24,Superior Double,51.270000,1,1,2024-08,2024,8,High,Weekend
2024-08-25,Standard Double,0.000000,0,1,2024-08,2024,8,High,Weekday
2024-08-25,Twin Room,49.490000,1,1,2024-08,2024,8,High,Weekday
2024-08-25,Family Room,52.610000,1,1,2024-08,2024,8,High,Weekday
2024-08-25,Superior Double,51.270000,1,1,2024-08,2024,8,High,Weekday
2024-08-26,Standard Double,43.180000,1,1,2024-08,2024,8,High,Weekday
2024-08-26,Twin Room,49.490000,1,1,2024-08,2024,8,High,Weekday
2024-08-26,Family Room,52.610000,1,1,2024-08,2024,8,High,Weekday
2024-08-26,Superior Double,51.270000,1,1,2024-08,2024,8,High,Weekday
2024-08-27,Standard Double,43.180000,1,1,2024-08,2024,8,High,Weekday
2024-08-27,Twin Room,43.400000,1,1,2024-08,2024,8,High,Weekday
2024-08-27,Family Room,52.610000,1,1,2024-08,2024,8,High,Weekday
2024-08-27,Superior Double,51.270000,1,1,2024-08,2024,8,High,Weekday
2024-08-28,Standard Double,42.720000,1,1,2024-08,2024,8,High,Weekday
2024-08-28,Twin Room,43.400000,1,1,2024-08,2024,8,High,Weekday
2024-08-28,Family Room,50.710000,1,1,2024-08,2024,8,High,Weekday
2024-08-28,Superior Double,51.270000,1,1,2024-08,2024,8,High,Weekday
2024-08-29,Standard Double,42.720000,1,1,2024-08,2024,8,High,Weekday
2024-08-29,Twin Room,43.400000,1,1,2024-08,2024,8,High,Weekday
2024-08-29,Family Room,50.710000,1,1,2024-08,2024,8,High,Weekday
2024-08-29,Superior Double,51.270000,1,1,2024-08,2024,8,High,Weekday
2024-08-30,Standard Double,0.000000,0,1,2024-08,2024,8,High,Weekend
2024-08-30,Twin Room,43.400000,1,1,2024-08,2024,8,High,Weekend
2024-08-30,Family Room,50.710000,1,1,2024-08,2024,8,High,Weekend
2024-08-30,Superior Double,51.270000,1,1,2024-08,2024,8,High,Weekend
2024-08-31,Standard Double,47.410000,1,1,2024-08,2024,8,High,Weekend
2024-08-31,Twin Room,0.000000,0,1,2024-08,2024,8,High,Weekend
2024-08-31,Family Room,54.750000,1,1,2024-08,2024,8,High,Weekend
2024-08-31,Superior Double,55.170000,1,1,2024-08,2024,8,High,Weekend
2024-09-01,Standard Double,47.410000,1,1,2024-09,2024,9,High,Weekday
2024-09-01,Twin Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-01,Family Room,54.750000,1,1,2024-09,2024,9,High,Weekday
2024-09-01,Superior Double,55.170000,1,1,2024-09,2024,9,High,Weekday
2024-09-02,Standard Double,47.410000,1,1,2024-09,2024,9,High,Weekday
2024-09-02,Twin Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-02,Family Room,54.750000,1,1,2024-09,2024,9,High,Weekday
2024-09-02,Superior Double,55.170000,1,1,2024-09,2024,9,High,Weekday
2024-09-03,Standard Double,47.410000,1,1,2024-09,2024,9,High,Weekday
2024-09-03,Twin Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-03,Family Room,54.750000,1,1,2024-09,2024,9,High,Weekday
2024-09-03,Superior Double,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-04,Standard Double,47.410000,1,1,2024-09,2024,9,High,Weekday
2024-09-04,Twin Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-04,Family Room,54.750000,1,1,2024-09,2024,9,High,Weekday
2024-09-04,Superior Double,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-05,Standard Double,47.410000,1,1,2024-09,2024,9,High,Weekday
2024-09-05,Twin Room,43.450000,1,1,2024-09,2024,9,High,Weekday
2024-09-05,Family Room,54.750000,1,1,2024-09,2024,9,High,Weekday
2024-09-05,Superior Double,55.700000,1,1,2024-09,2024,9,High,Weekday
2024-09-06,Standard Double,0.000000,0,1,2024-09,2024,9,High,Weekend
2024-09-06,Twin Room,43.450000,1,1,2024-09,2024,9,High,Weekend
2024-09-06,Family Room,0.000000,0,1,2024-09,2024,9,High,Weekend
2024-09-06,Superior Double,55.700000,1,1,2024-09,2024,9,High,Weekend
2024-09-07,Standard Double,0.000000,0,1,2024-09,2024,9,High,Weekend
2024-09-07,Twin Room,49.070000,1,1,2024-09,2024,9,High,Weekend
2024-09-07,Family Room,0.000000,0,1,2024-09,2024,9,High,Weekend
2024-09-07,Superior Double,55.700000,1,1,2024-09,2024,9,High,Weekend
2024-09-08,Standard Double,42.200000,1,1,2024-09,2024,9,High,Weekday
2024-09-08,Twin Room,49.070000,1,1,2024-09,2024,9,High,Weekday
2024-09-08,Family Room,51.170000,1,1,2024-09,2024,9,High,Weekday
2024-09-08,Superior Double,55.700000,1,1,2024-09,2024,9,High,Weekday
2024-09-09,Standard Double,42.200000,1,1,2024-09,2024,9,High,Weekday
2024-09-09,Twin Room,49.070000,1,1,2024-09,2024,9,High,Weekday
2024-09-09,Family Room,48.080000,1,1,2024-09,2024,9,High,Weekday
2024-09-09,Superior Double,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-10,Standard Double,42.200000,1,1,2024-09,2024,9,High,Weekday
2024-09-10,Twin Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-10,Family Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-10,Superior Double,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-11,Standard Double,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-11,Twin Room,44.080000,1,1,2024-09,2024,9,High,Weekday
2024-09-11,Family Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-11,Superior Double,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-12,Standard Double,42.500000,1,1,2024-09,2024,9,High,Weekday
2024-09-12,Twin Room,44.080000,1,1,2024-09,2024,9,High,Weekday
2024-09-12,Family Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-12,Superior Double,53.970000,1,1,2024-09,2024,9,High,Weekday
2024-09-13,Standard Double,42.500000,1,1,2024-09,2024,9,High,Weekend
2024-09-13,Twin Room,44.080000,1,1,2024-09,2024,9,High,Weekend
2024-09-13,Family Room,53.110000,1,1,2024-09,2024,9,High,Weekend
2024-09-13,Superior Double,53.970000,1,1,2024-09,2024,9,High,Weekend
2024-09-14,Standard Double,42.500000,1,1,2024-09,2024,9,High,Weekend
2024-09-14,Twin Room,44.080000,1,1,2024-09,2024,9,High,Weekend
2024-09-14,Family Room,53.110000,1,1,2024-09,2024,9,High,Weekend
2024-09-14,Superior Double,53.970000,1,1,2024-09,2024,9,High,Weekend
2024-09-15,Standard Double,42.500000,1,1,2024-09,2024,9,High,Weekday
2024-09-15,Twin Room,44.080000,1,1,2024-09,2024,9,High,Weekday
2024-09-15,Family Room,53.300000,1,1,2024-09,2024,9,High,Weekday
2024-09-15,Superior Double,53.970000,1,1,2024-09,2024,9,High,Weekday
2024-09-16,Standard Double,42.500000,1,1,2024-09,2024,9,High,Weekday
2024-09-16,Twin Room,44.080000,1,1,2024-09,2024,9,High,Weekday
2024-09-16,Family Room,53.300000,1,1,2024-09,2024,9,High,Weekday
2024-09-16,Superior Double,53.970000,1,1,2024-09,2024,9,High,Weekday
2024-09-17,Standard Double,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-17,Twin Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-17,Family Room,53.300000,1,1,2024-09,2024,9,High,Weekday
2024-09-17,Superior Double,53.970000,1,1,2024-09,2024,9,High,Weekday
2024-09-18,Standard Double,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-18,Twin Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-18,Family Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-18,Superior Double,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-19,Standard Double,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-19,Twin Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-19,Family Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-19,Superior Double,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-20,Standard Double,51.010000,1,1,2024-09,2024,9,High,Weekend
2024-09-20,Twin Room,49.260000,1,1,2024-09,2024,9,High,Weekend
2024-09-20,Family Room,0.000000,0,1,2024-09,2024,9,High,Weekend
2024-09-20,Superior Double,0.000000,0,1,2024-09,2024,9,High,Weekend
2024-09-21,Standard Double,51.010000,1,1,2024-09,2024,9,High,Weekend
2024-09-21,Twin Room,49.260000,1,1,2024-09,2024,9,High,Weekend
2024-09-21,Family Room,0.000000,0,1,2024-09,2024,9,High,Weekend
2024-09-21,Superior Double,0.000000,0,1,2024-09,2024,9,High,Weekend
2024-09-22,Standard Double,51.010000,1,1,2024-09,2024,9,High,Weekday
2024-09-22,Twin Room,49.260000,1,1,2024-09,2024,9,High,Weekday
2024-09-22,Family Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-22,Superior Double,49.340000,1,1,2024-09,2024,9,High,Weekday
2024-09-23,Standard Double,51.010000,1,1,2024-09,2024,9,High,Weekday
2024-09-23,Twin Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-23,Family Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-23,Superior Double,49.340000,1,1,2024-09,2024,9,High,Weekday
2024-09-24,Standard Double,45.370000,1,1,2024-09,2024,9,High,Weekday
2024-09-24,Twin Room,43.620000,1,1,2024-09,2024,9,High,Weekday
2024-09-24,Family Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-24,Superior Double,52.550000,1,1,2024-09,2024,9,High,Weekday
2024-09-25,Standard Double,45.370000,1,1,2024-09,2024,9,High,Weekday
2024-09-25,Twin Room,43.620000,1,1,2024-09,2024,9,High,Weekday
2024-09-25,Family Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-25,Superior Double,52.550000,1,1,2024-09,2024,9,High,Weekday
2024-09-26,Standard Double,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-26,Twin Room,47.710000,1,1,2024-09,2024,9,High,Weekday
2024-09-26,Family Room,45.460000,1,1,2024-09,2024,9,High,Weekday
2024-09-26,Superior Double,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-27,Standard Double,0.000000,0,1,2024-09,2024,9,High,Weekend
2024-09-27,Twin Room,47.710000,1,1,2024-09,2024,9,High,Weekend
2024-09-27,Family Room,0.000000,0,1,2024-09,2024,9,High,Weekend
2024-09-27,Superior Double,51.610000,1,1,2024-09,2024,9,High,Weekend
2024-09-28,Standard Double,0.000000,0,1,2024-09,2024,9,High,Weekend
2024-09-28,Twin Room,0.000000,0,1,2024-09,2024,9,High,Weekend
2024-09-28,Family Room,0.000000,0,1,2024-09,2024,9,High,Weekend
2024-09-28,Superior Double,51.610000,1,1,2024-09,2024,9,High,Weekend
2024-09-29,Standard Double,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-29,Twin Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-29,Family Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-29,Superior Double,51.610000,1,1,2024-09,2024,9,High,Weekday
2024-09-30,Standard Double,40.720000,1,1,2024-09,2024,9,High,Weekday
2024-09-30,Twin Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-30,Family Room,0.000000,0,1,2024-09,2024,9,High,Weekday
2024-09-30,Superior Double,51.610000,1,1,2024-09,2024,9,High,Weekday
2024-10-01,Standard Double,40.720000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-01,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-01,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-01,Superior Double,51.610000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-02,Standard Double,40.720000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-02,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-02,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-02,Superior Double,51.610000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-03,Standard Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-03,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-03,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-03,Superior Double,51.610000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-04,Standard Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-04,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-04,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-04,Superior Double,51.610000,1,1,2024-10,2024,10,Shoulder,Weekend
2024-10-05,Standard Double,39.620000,1,1,2024-10,2024,10,Shoulder,Weekend
2024-10-05,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-05,Family Room,42.420000,1,1,2024-10,2024,10,Shoulder,Weekend
2024-10-05,Superior Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-06,Standard Double,39.620000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-06,Twin Room,35.700000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-06,Family Room,42.420000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-06,Superior Double,41.390000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-07,Standard Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-07,Twin Room,35.700000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-07,Family Room,41.970000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-07,Superior Double,41.390000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-08,Standard Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-08,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-08,Family Room,41.970000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-08,Superior Double,41.390000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-09,Standard Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-09,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-09,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-09,Superior Double,41.390000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-10,Standard Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-10,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-10,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-10,Superior Double,41.390000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-11,Standard Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-11,Twin Room,38.270000,1,1,2024-10,2024,10,Shoulder,Weekend
2024-10-11,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-11,Superior Double,41.390000,1,1,2024-10,2024,10,Shoulder,Weekend
2024-10-12,Standard Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-12,Twin Room,38.270000,1,1,2024-10,2024,10,Shoulder,Weekend
2024-10-12,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-12,Superior Double,41.390000,1,1,2024-10,2024,10,Shoulder,Weekend
2024-10-13,Standard Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-13,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-13,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-13,Superior Double,44.690000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-14,Standard Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-14,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-14,Family Room,42.640000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-14,Superior Double,44.690000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-15,Standard Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-15,Twin Room,35.960000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-15,Family Room,42.640000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-15,Superior Double,44.690000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-16,Standard Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-16,Twin Room,35.960000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-16,Family Room,39.570000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-16,Superior Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-17,Standard Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-17,Twin Room,35.960000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-17,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-17,Superior Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-18,Standard Double,40.140000,1,1,2024-10,2024,10,Shoulder,Weekend
2024-10-18,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-18,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-18,Superior Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-19,Standard Double,39.020000,1,1,2024-10,2024,10,Shoulder,Weekend
2024-10-19,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-19,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-19,Superior Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-20,Standard Double,39.020000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-20,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-20,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-20,Superior Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-21,Standard Double,39.020000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-21,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-21,Family Room,39.980000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-21,Superior Double,43.670000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-22,Standard Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-22,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-22,Family Room,39.980000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-22,Superior Double,43.670000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-23,Standard Double,37.630000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-23,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-23,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-23,Superior Double,43.670000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-24,Standard Double,37.630000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-24,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-24,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-24,Superior Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-25,Standard Double,37.630000,1,1,2024-10,2024,10,Shoulder,Weekend
2024-10-25,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-25,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-25,Superior Double,43.860000,1,1,2024-10,2024,10,Shoulder,Weekend
2024-10-26,Standard Double,37.630000,1,1,2024-10,2024,10,Shoulder,Weekend
2024-10-26,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-26,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekend
2024-10-26,Superior Double,43.860000,1,1,2024-10,2024,10,Shoulder,Weekend
2024-10-27,Standard Double,37.630000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-27,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-27,Family Room,41.540000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-27,Superior Double,43.860000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-28,Standard Double,37.630000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-28,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-28,Family Room,41.540000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-28,Superior Double,43.860000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-29,Standard Double,36.190000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-29,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-29,Family Room,41.540000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-29,Superior Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-30,Standard Double,36.190000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-30,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-30,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-30,Superior Double,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-31,Standard Double,36.190000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-10-31,Twin Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-31,Family Room,0.000000,0,1,2024-10,2024,10,Shoulder,Weekday
2024-10-31,Superior Double,41.440000,1,1,2024-10,2024,10,Shoulder,Weekday
2024-11-01,Standard Double,36.190000,1,1,2024-11,2024,11,Low,Weekend
2024-11-01,Twin Room,35.870000,1,1,2024-11,2024,11,Low,Weekend
2024-11-01,Family Room,0.000000,0,1,2024-11,2024,11,Low,Weekend
2024-11-01,Superior Double,41.440000,1,1,2024-11,2024,11,Low,Weekend
2024-11-02,Standard Double,0.000000,0,1,2024-11,2024,11,Low,Weekend
